ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Days_Since_Enrolled,Frequency,Monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer_segment,Kidhome_transformed,MntWines_transformed,MntFruits_transformed,MntMeatProducts_transformed,MntFishProducts_transformed,MntSweetProducts_transformed,MntGoldProds_transformed,NumDealsPurchases_transformed,NumWebPurchases_transformed,NumCatalogPurchases_transformed,NumStorePurchases_transformed,Has_Children,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD
2740,1958,PhD,Widow,33438.0,1,1,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,56,440,11,90,1,2,2,12,18.28493647912886,38.768606224627874,38.77735168057749,1.79,At Risk,1.0,7.874007874011811,0.6931471805599453,2.833213344056216,1.3862943611198906,1.0986122886681098,1.9459101490553128,1.098158439308463,1.4142135623730951,1.259921049894873,2.0,1,False,False,False,False,True,False,False,False,False,True
257,1959,PhD,Married,75032.0,0,1,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,55,587,20,1215,2,4,5,24,25.43103448275862,70.92918358141634,70.94518384840966,3.21,Medium Value Customer,0.0,30.854497241083024,2.5649493574615367,5.198497031265826,3.871201010907891,2.5649493574615367,2.5649493574615367,0.8412383821602403,2.23606797749979,1.709975946676697,3.0,1,False,True,False,False,False,False,False,False,False,True
4058,1955,PhD,Single,61284.0,0,0,2013-12-10,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,59,361,22,811,2,4,4,24,23.66152450090744,79.43166441136671,79.44958267538912,3.55,Medium Value Customer,0.0,24.859605789312106,2.772588722239781,4.672828834461906,3.044522437723423,2.079441541679836,3.828641396489095,0.5839432579994446,3.3166247903554,1.4422495703074083,2.8284271247461903,0,False,False,True,False,False,False,False,False,False,True
7736,1986,Graduation,Married,22518.0,1,0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,28,775,7,61,4,1,2,41,63.52087114337568,21.47045557059089,21.475298894653733,1.39,At Risk,1.0,3.3166247903554,2.079441541679836,2.5649493574615367,1.0986122886681098,1.0986122886681098,3.332204510175204,0.8412383821602403,1.4142135623730951,1.259921049894873,1.4142135623730951,1,False,True,False,False,False,False,False,True,False,False
8210,1975,Master,Married,54730.0,0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,39,478,18,405,2,4,3,24,35.48094373865699,62.56202074875959,62.57613354387548,2.93,Low Value Customers,0.0,17.832554500127006,1.3862943611198906,2.8903717578961645,1.6094379124341005,2.079441541679836,4.04305126783455,1.1748209479730365,2.0,1.259921049894873,2.8284271247461903,1,False,True,False,False,False,False,False,False,True,False
833,1955,Master,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,59,251,9,72,2,2,2,22,37.454627949183305,31.371222372575552,31.378299120234605,1.61,At Risk,1.0,7.483314773547883,0.0,2.70805020110221,0.0,0.0,1.0986122886681098,0.994099345357619,1.7320508075688772,1.0,1.7320508075688772,1,False,True,False,False,False,False,False,False,True,False
6230,1971,Graduation,Divorced,44421.0,1,1,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,43,659,14,189,3,3,2,33,46.64246823956443,46.63960306720794,46.65012406947891,2.33,Low Value Customers,1.0,10.488088481701515,1.791759469228055,4.0943445622221,2.079441541679836,0.6931471805599453,2.079441541679836,1.1748209479730365,2.23606797749979,1.0,2.0,1,True,False,False,False,False,False,False,True,False,False
7325,1986,PhD,Together,38197.0,1,0,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,28,525,5,40,1,1,1,11,13.22595281306715,9.336941813261165,9.339048048725468,0.5,Lost Customers,1.0,4.795831523312719,0.0,2.4849066497880004,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.5839432579994446,1.0,1.0,1.7320508075688772,1,False,False,False,True,False,False,False,False,False,True
1307,1978,Graduation,Divorced,41986.0,0,1,2014-09-02,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,36,95,10,63,5,2,2,52,84.41470054446461,35.47586829048263,35.483870967741936,2.14,Low Value Customers,0.0,5.196152422706632,1.791759469228055,2.19722457733622,2.19722457733622,1.3862943611198906,2.5649493574615367,0.994099345357619,1.7320508075688772,1.0,2.0,1,True,False,False,False,False,False,False,True,False,False
1502,1983,Graduation,Together,28427.0,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,31,625,7,52,2,1,1,21,32.50907441016334,21.47045557059089,21.475298894653733,1.16,At Risk,1.0,4.242640687119285,1.3862943611198906,2.995732273553991,1.3862943611198906,1.3862943611198906,1.9459101490553128,0.8412383821602403,1.4142135623730951,1.0,1.7320508075688772,1,False,False,False,True,False,False,False,True,False,False
6211,1976,PhD,Together,37395.0,1,0,2014-02-05,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,38,304,5,39,3,1,1,31,53.35753176043557,9.336941813261165,9.339048048725468,0.8,Lost Customers,1.0,4.242640687119285,0.0,2.302585092994046,0.0,0.6931471805599453,2.4849066497880004,0.5839432579994446,1.0,1.0,1.7320508075688772,1,False,False,False,True,False,False,False,False,False,True
843,1971,Graduation,Married,64722.0,1,0,2014-05-26,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,43,194,25,805,3,5,4,35,53.35753176043557,89.46774921064502,89.48793142341529,4.2,High value Customer,1.0,17.406895185529212,0.0,5.638354669333745,4.110873864173311,4.997212273764115,2.772588722239781,1.098158439308463,2.8284271247461903,1.4422495703074083,3.3166247903554,1,False,True,False,False,False,False,False,True,False,False
4174,1956,Master,Together,55249.0,0,1,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,58,233,8,130,1,2,2,12,18.28493647912886,26.95083446098331,26.956914053688248,1.28,At Risk,0.0,9.848857801796104,0.6931471805599453,2.995732273553991,1.0986122886681098,0.0,2.4849066497880004,0.5839432579994446,1.4142135623730951,1.259921049894873,2.0,1,False,False,False,True,False,False,False,False,True,False
9757,1972,Graduation,Together,84906.0,0,0,2013-04-10,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,42,605,24,1631,1,5,5,15,1.2250453720508168,86.71628326567433,86.73584480036092,3.7,Medium Value Customer,0.0,31.575306807693888,2.772588722239781,6.028278520230698,4.605170185988092,3.4339872044851463,4.343805421853684,0.5839432579994446,2.23606797749979,1.9129311827723887,3.4641016151377544,0,False,False,False,True,False,False,False,True,False,False
6918,1989,Graduation,Married,28691.0,1,0,2013-04-07,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,25,608,5,34,3,1,1,31,43.01270417422868,9.336941813261165,9.339048048725468,0.72,Lost Customers,1.0,2.23606797749979,1.6094379124341005,2.6390573296152584,2.19722457733622,0.0,1.6094379124341005,0.5839432579994446,1.0,1.0,1.7320508075688772,1,False,True,False,False,False,False,False,True,False,False
286,1952,Graduation,Single,44213.0,1,1,2013-11-29,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,62,372,12,152,3,3,2,33,52.31397459165154,41.83581416328372,41.84525152267088,2.17,Low Value Customers,1.0,9.746794344808963,2.4849066497880004,3.58351893845611,0.0,1.6094379124341005,2.079441541679836,1.098158439308463,1.4142135623730951,1.259921049894873,2.23606797749979,1,False,False,True,False,False,False,False,True,False,False
11086,1984,Basic,Single,25707.0,1,0,2014-01-18,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,30,322,5,21,5,1,1,51,81.76043557168784,9.336941813261165,9.339048048725468,1.01,At Risk,1.0,1.0,1.9459101490553128,1.0986122886681098,1.3862943611198906,1.9459101490553128,1.3862943611198906,0.5839432579994446,1.0,1.0,1.7320508075688772,1,False,False,True,False,False,False,True,False,False,False
1921,1967,PhD,Married,59062.0,2,1,2013-03-10,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,47,636,7,71,2,1,2,21,25.43103448275862,21.47045557059089,21.475298894653733,1.1,At Risk,1.4142135623730951,6.782329983125268,0.6931471805599453,2.5649493574615367,1.3862943611198906,0.0,2.302585092994046,0.8412383821602403,1.4142135623730951,1.0,1.7320508075688772,1,False,True,False,False,False,False,False,False,False,True
4138,1962,Graduation,Single,76624.0,0,1,2014-05-24,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,52,196,23,899,2,5,4,25,31.556261343012704,83.49120433017592,83.51003834874803,3.79,Medium Value Customer,0.0,20.27313493271329,4.672828834461906,4.997212273764115,4.007333185232471,4.7535901911063645,4.204692619390966,0.5839432579994446,2.23606797749979,2.223980090569316,2.6457513110645907,1,False,False,True,False,False,False,False,True,False,False
7718,1947,Master,Together,66000.0,0,0,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,67,230,10,711,4,2,4,42,63.52087114337568,35.47586829048263,35.483870967741936,1.98,At Risk,0.0,15.620499351813308,3.951243718581428,5.602118820879701,4.624972813284271,0.0,3.828641396489095,0.5839432579994446,1.0,1.5874010519681994,2.23606797749979,0,False,False,False,True,False,False,False,False,True,False
1291,1978,PhD,Together,27683.0,1,0,2012-04-08,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,36,972,16,351,1,3,3,13,9.323956442831216,53.33784393324312,53.34987593052109,2.34,Low Value Customers,1.0,12.328828005937952,2.302585092994046,4.804021044733257,2.5649493574615367,2.5649493574615367,3.828641396489095,1.098158439308463,2.449489742783178,1.4422495703074083,2.0,1,False,False,False,True,False,False,False,False,False,True
4136,1992,Basic,Single,7500.0,1,0,2012-03-12,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,22,999,11,119,2,2,2,22,36.524500907441016,38.768606224627874,38.77735168057749,1.92,At Risk,1.0,3.1622776601683795,2.8903717578961645,2.9444389791664403,2.19722457733622,3.295836866004329,3.713572066704308,1.098158439308463,1.7320508075688772,1.4422495703074083,1.4142135623730951,1,False,False,True,False,False,False,True,False,False,False
803,1968,Graduation,Together,40521.0,1,1,2013-05-04,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,46,581,4,21,1,1,1,11,17.173321234119783,3.202525935949481,3.203248364538687,0.26,Lost Customers,1.0,3.4641016151377544,0.0,1.791759469228055,0.0,0.0,1.6094379124341005,0.5839432579994446,0.0,1.259921049894873,1.4142135623730951,1,False,False,False,True,False,False,False,True,False,False
4298,1973,PhD,Together,20427.0,1,0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,41,257,4,10,2,1,1,21,36.524500907441016,3.202525935949481,3.203248364538687,0.41,Lost Customers,1.0,2.23606797749979,0.0,1.6094379124341005,0.0,0.0,0.6931471805599453,0.5839432579994446,1.0,1.0,1.4142135623730951,1,False,False,False,True,False,False,False,False,False,True
10833,1975,Graduation,Married,65106.0,0,1,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,39,196,27,973,3,5,4,35,44.30580762250454,94.8128101037438,94.83419806000452,4.36,High value Customer,0.0,28.106938645110397,2.995732273553991,4.897839799950911,2.5649493574615367,0.0,2.995732273553991,0.994099345357619,2.8284271247461903,1.5874010519681994,3.605551275463989,1,False,True,False,False,False,False,False,True,False,False
9606,1965,PhD,Married,69969.0,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,49,466,13,1536,2,3,5,23,35.48094373865699,44.40685611186288,44.41687344913151,2.15,Low Value Customers,0.0,29.698484809834994,3.4011973816621555,6.244166900663736,3.6635616461296463,3.4011973816621555,3.80666248977032,0.5839432579994446,2.0,1.4422495703074083,2.449489742783178,0,False,True,False,False,False,False,False,False,False,True
8534,1952,Graduation,Married,67433.0,0,2,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,62,508,28,992,3,5,4,35,48.706896551724135,96.41407307171856,96.43582224227384,4.46,High value Customer,0.0,24.79919353527449,3.367295829986474,5.560681631015528,2.5649493574615367,3.8918202981106265,3.4339872044851463,1.098158439308463,2.449489742783178,1.8171205928321397,3.605551275463989,1,False,True,False,False,False,False,False,True,False,False
5153,1967,PhD,Married,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,47,652,34,1529,1,5,5,15,2.155172413793104,99.84212900315742,99.8646514775547,4.26,High value Customer,0.0,31.68595903550972,4.0943445622221,5.583496308781699,4.7535901911063645,4.0943445622221,3.332204510175204,0.8412383821602403,3.3166247903554,2.223980090569316,3.3166247903554,1,False,True,False,False,False,False,False,False,False,True
961,1972,Graduation,Married,74716.0,0,1,2013-12-09,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,42,362,17,860,1,3,4,13,7.395644283121597,58.18673883626523,58.199864651477554,2.53,Low Value Customers,0.0,11.532562594670797,3.332204510175204,6.045005314036012,2.6390573296152584,5.278114659230517,4.276666119016055,0.8412383821602403,2.6457513110645907,1.5874010519681994,2.23606797749979,1,False,True,False,False,False,False,False,True,False,False
5011,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,51,414,23,928,3,5,4,35,48.706896551724135,83.49120433017592,83.51003834874803,3.91,Medium Value Customer,0.0,24.392621835300936,3.1780538303479458,4.820281565605037,2.3978952727983707,3.1780538303479458,5.043425116919247,0.8412383821602403,2.8284271247461903,2.154434690031884,2.0,1,True,False,False,False,False,False,False,True,False,False
6653,1970,PhD,Married,55158.0,1,1,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,44,859,18,418,2,4,3,24,27.54083484573503,62.56202074875959,62.57613354387548,2.87,Low Value Customers,1.0,17.11724276862369,0.0,4.477336814478207,1.6094379124341005,2.4849066497880004,3.1780538303479458,1.098158439308463,2.6457513110645907,1.4422495703074083,2.23606797749979,1,False,True,False,False,False,False,False,False,False,True
9094,1955,2n Cycle,Married,62972.0,0,1,2012-03-08,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,59,1003,16,587,4,3,3,43,60.48094373865699,53.33784393324312,53.34987593052109,2.72,Low Value Customers,0.0,17.69180601295413,2.772588722239781,3.871201010907891,3.044522437723423,0.0,5.262690188904886,0.8412383821602403,2.6457513110645907,1.709975946676697,1.7320508075688772,1,False,True,False,False,False,True,False,False,False,False
810,1975,Graduation,Married,74190.0,0,1,2014-12-05,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,39,1,19,641,3,4,4,34,51.02087114337568,66.5764546684709,66.59147304308594,3.21,Medium Value Customer,0.0,12.288205727444508,4.406719247264253,4.465908118654584,5.1298987149230735,4.5217885770490405,4.174387269895637,0.8412383821602403,2.0,1.4422495703074083,3.3166247903554,1,False,True,False,False,False,False,False,True,False,False
5493,1976,Graduation,Married,39356.0,1,1,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,38,262,4,23,4,1,1,41,78.83393829401089,3.202525935949481,3.203248364538687,0.73,Lost Customers,1.0,3.872983346207417,0.0,1.0986122886681098,0.0,0.0,1.9459101490553128,0.5839432579994446,1.0,1.0,1.4142135623730951,1,False,True,False,False,False,False,False,True,False,False
2147,1969,Graduation,Together,76653.0,0,0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,45,477,23,2279,1,5,5,15,8.461887477313974,83.49120433017592,83.51003834874803,3.61,Medium Value Customer,0.0,27.129319932501076,4.158883083359672,6.853299093186078,5.393627546352362,5.247024072160486,4.844187086458591,0.5839432579994446,2.0,2.0,3.3166247903554,0,False,False,False,True,False,False,False,True,False,False
5107,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,41,201,6,49,4,1,1,41,62.59074410163339,15.358592692828148,15.362057297541169,1.12,At Risk,1.0,3.872983346207417,0.0,2.19722457733622,1.6094379124341005,1.0986122886681098,3.044522437723423,0.8412383821602403,1.0,1.259921049894873,1.4142135623730951,1,True,False,False,False,False,False,False,False,False,True
3979,1983,PhD,Divorced,90687.0,0,0,2013-05-22,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,31,563,17,1779,1,3,5,13,1.2250453720508168,58.18673883626523,58.199864651477554,2.48,Low Value Customers,0.0,31.3368792319848,2.8903717578961645,6.511745329644728,3.1780538303479458,3.555348061489413,3.951243718581428,0.5839432579994446,2.449489742783178,1.4422495703074083,2.8284271247461903,0,True,False,False,False,False,False,False,False,False,True
6049,1982,Master,Together,73450.0,0,0,2013-05-12,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,32,573,27,1804,1,5,5,15,14.224137931034484,94.8128101037438,94.83419806000452,4.14,High value Customer,0.0,33.793490497431605,3.951243718581428,6.030685260261263,4.51085950651685,4.248495242049359,3.6375861597263857,0.5839432579994446,2.6457513110645907,2.080083823051904,3.3166247903554,0,False,False,False,True,False,False,False,False,True,False
8147,1960,Graduation,Married,31454.0,1,1,2013-06-07,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,54,547,8,48,3,2,1,32,59.48275862068966,26.95083446098331,26.956914053688248,1.59,At Risk,1.0,5.291502622129181,0.0,2.4849066497880004,0.0,0.0,2.302585092994046,0.994099345357619,1.4142135623730951,1.0,1.7320508075688772,1,False,True,False,False,False,False,False,True,False,False
1857,1952,Graduation,Single,47139.0,1,1,2014-06-03,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,62,186,7,83,5,1,2,51,97.68602540834846,21.47045557059089,21.475298894653733,1.65,At Risk,1.0,6.782329983125268,0.0,2.5649493574615367,0.0,1.0986122886681098,3.1780538303479458,0.8412383821602403,1.4142135623730951,1.259921049894873,1.4142135623730951,1,False,False,True,False,False,False,False,True,False,False
3910,1975,Graduation,Divorced,83829.0,0,0,2013-08-10,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,39,483,17,1862,2,3,5,23,21.529038112522684,58.18673883626523,58.199864651477554,2.63,Low Value Customers,0.0,29.949958263743877,5.087596335232384,6.066108090103747,5.231108616854587,5.087596335232384,3.332204510175204,0.0,2.0,2.0,2.449489742783178,0,True,False,False,False,False,False,False,True,False,False
5207,1963,PhD,Married,53378.0,1,1,2012-09-24,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,51,803,29,793,3,5,4,35,58.57531760435572,97.60938204781236,97.63140085720732,4.59,Top Customers,1.0,22.11334438749598,1.9459101490553128,5.030437921392435,2.19722457733622,1.9459101490553128,4.890349128221754,1.38405168938633,3.0,1.709975946676697,2.449489742783178,1,False,True,False,False,False,False,False,False,False,True
11114,1970,Graduation,Together,19656.0,1,0,2013-08-02,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,44,491,9,84,1,2,2,12,5.195099818511797,31.371222372575552,31.378299120234605,1.37,At Risk,1.0,5.0,1.6094379124341005,2.302585092994046,1.9459101490553128,2.19722457733622,3.49650756146648,0.994099345357619,1.4142135623730951,1.259921049894873,1.7320508075688772,1,False,False,False,True,False,False,False,True,False,False
5429,1948,PhD,Married,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,66,473,10,183,5,2,2,52,89.67785843920146,35.47586829048263,35.483870967741936,2.18,Low Value Customers,0.0,12.041594578792296,0.6931471805599453,3.5263605246161616,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.5839432579994446,2.0,1.259921049894873,2.0,1,False,True,False,False,False,False,False,False,False,True
9400,1958,2n Cycle,Single,85485.0,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,56,168,19,1383,2,4,5,24,26.47459165154265,66.5764546684709,66.59147304308594,3.03,Medium Value Customer,0.0,25.099800796022265,3.295836866004329,6.416732282512326,3.80666248977032,2.9444389791664403,4.007333185232471,0.5839432579994446,2.449489742783178,1.9129311827723887,2.449489742783178,0,False,False,True,False,False,True,False,False,False,False
1740,1944,Graduation,Married,55956.0,0,0,2014-07-04,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,70,155,16,999,4,3,4,43,78.08529945553539,53.33784393324312,53.34987593052109,2.85,Low Value Customers,0.0,27.568097504180443,3.6635616461296463,4.653960350157523,3.9318256327243257,2.302585092994046,3.6635616461296463,0.8412383821602403,2.6457513110645907,1.5874010519681994,2.0,0,False,True,False,False,False,False,False,True,False,False
7488,1963,Master,Single,64191.0,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,51,683,24,825,4,5,4,45,68.98820326678766,86.71628326567433,86.73584480036092,4.2,High value Customer,0.0,20.4939015319192,2.772588722239781,5.231108616854587,5.0238805208462765,3.6635616461296463,2.772588722239781,0.994099345357619,2.23606797749979,1.5874010519681994,3.605551275463989,1,False,False,True,False,False,False,False,False,True,False
195,1972,Graduation,Single,38808.0,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,42,832,14,246,4,3,3,43,78.83393829401089,46.63960306720794,46.65012406947891,2.57,Low Value Customers,1.0,11.180339887498947,2.8903717578961645,3.970291913552122,1.3862943611198906,2.995732273553991,3.4339872044851463,1.098158439308463,2.23606797749979,1.259921049894873,2.0,1,False,False,True,False,False,False,False,True,False,False
